2016 Immigration policy,2020 For whom R voted (pre/early),2020 Media: TV mention,2016 Feeling Therm: Rep Party,2016 Death penalty (summary),2016 Voted in Nov election (post),2020 Media: Radio mention,2016 Media: TV news mention,2020 Party ID (basic),2020 Lib-Con 7pt scale,2020 Media: Internet mention,2020 Gun stance (difficulty buying),2016 Forced Lib or Con,Original (2016) Westat Case ID,2016 Race summary,2016 Media: Newspapers mention,2016 Attention to news,2016 For whom R voted (post),2016 ACA (2010 health care) favor/oppose,2020 For whom R voted (post),2020 Feeling Therm: Dem Party,2016 Post-election weight (full),2016 Attention to politics,2020 Attention to politics,2020 Where R is registered (pre),2016 Case ID,2016 Feeling Therm: Dem Party,2020 Voted in Nov election (post),2020 Media: Newspapers mention,2016 Party ID summary,2020 Interest in campaigns,2020 Forced Lib or Con,2016 Education level,2020 Already voted (pre),2020 Hispanic indicator,2016 Lib-Con 7pt scale,2016 Party ID (basic),2020 Age (summary),2020 Case ID,2016 Pre-election weight (full),2016 Gun stance (make it more difficult),2020 Race/Ethnicity (summary),2016 Media: Radio mention,2020 Death penalty (summary),2020 ACA approval (summary),2016 Registered to vote (pre),Panel post-election weight (2016-2020),2016 Strength of Party ID,2020 Media: No mention,2016 For whom R voted (pre),2020 Party ID summary,2020 Strength of Party ID,2020 Immigration policy,2016 Hispanic indicator,2016 Interest in campaigns,2020 Mode of interview (pre),Panel pre-election weight (2016-2020),2020 Education level,2020 Feeling Therm: Rep Party,2016 Age group,2016 Mode of interview,2016 Voted for President (pre)
3.0,-1.0,1.0,50.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,301612.0,1.0,0.0,2.0,1.0,6.0,-1.0,15.0,1.0726,3.0,3.0,1.0,666.0,60.0,1.0,0.0,2.0,3.0,-1.0,9.0,2.0,2.0,99.0,1.0,40.0,220125.0,1.0789,1.0,6.0,0.0,2.0,7.0,1.0,1.4807223411862571,2.0,0.0,-1.0,4.0,-1.0,3.0,2.0,1.0,3.0,1.108310928074615,2.0,60.0,4.0,1.0,-1.0
3.0,-1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,301617.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,0.7767,1.0,1.0,1.0,667.0,85.0,4.0,0.0,1.0,1.0,-1.0,14.0,2.0,2.0,-8.0,1.0,55.0,236120.0,0.801,1.0,1.0,1.0,1.0,1.0,1.0,0.66730976382227,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,0.7143211504975331,7.0,0.0,8.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,1.0,1.0,2.0,6.0,1.0,3.0,-1.0,301618.0,1.0,1.0,3.0,2.0,6.0,2.0,15.0,0.314,2.0,2.0,1.0,668.0,40.0,4.0,0.0,6.0,1.0,-1.0,10.0,2.0,2.0,5.0,2.0,57.0,208675.0,0.3336,3.0,1.0,1.0,1.0,7.0,1.0,0.3793082833497537,2.0,0.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,0.4045595628508643,6.0,70.0,8.0,1.0,-1.0
3.0,-1.0,1.0,30.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,301623.0,1.0,1.0,1.0,-1.0,2.0,1.0,85.0,2.1111,1.0,1.0,2.0,669.0,70.0,4.0,1.0,6.0,1.0,-1.0,13.0,2.0,2.0,3.0,2.0,62.0,231224.0,2.1655,3.0,1.0,1.0,2.0,1.0,2.0,2.0619540890364183,2.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.066451179131782,6.0,0.0,9.0,1.0,1.0
3.0,-1.0,1.0,40.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,301624.0,1.0,1.0,1.0,1.0,4.0,1.0,50.0,0.5013,1.0,2.0,1.0,670.0,50.0,4.0,1.0,4.0,1.0,1.0,13.0,2.0,2.0,4.0,3.0,67.0,207931.0,0.5087,3.0,1.0,1.0,2.0,1.0,1.0,0.4540684071488244,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,1.0,3.0,0.4677276058085063,6.0,40.0,10.0,1.0,-1.0
3.0,-1.0,0.0,70.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,3.0,-1.0,301631.0,3.0,1.0,3.0,-1.0,2.0,2.0,70.0,0.6977,4.0,3.0,1.0,673.0,70.0,4.0,0.0,2.0,2.0,2.0,13.0,2.0,2.0,2.0,1.0,79.0,215925.0,0.6616,1.0,4.0,1.0,2.0,4.0,3.0,0.904067992012136,2.0,1.0,-1.0,1.0,1.0,3.0,2.0,2.0,3.0,0.9912315596978524,2.0,70.0,13.0,1.0,-1.0
1.0,-1.0,1.0,50.0,1.0,-1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,301634.0,1.0,0.0,4.0,-1.0,7.0,-1.0,0.0,0.9202,4.0,2.0,2.0,675.0,50.0,1.0,0.0,4.0,2.0,2.0,10.0,2.0,2.0,99.0,0.0,42.0,226338.0,0.97,2.0,1.0,0.0,1.0,7.0,3.0,1.847999897651991,-1.0,0.0,-1.0,6.0,2.0,1.0,2.0,3.0,3.0,1.349517939876492,3.0,100.0,5.0,1.0,-1.0
2.0,-1.0,1.0,60.0,1.0,4.0,0.0,1.0,3.0,6.0,1.0,3.0,-1.0,301636.0,6.0,1.0,3.0,2.0,7.0,2.0,30.0,0.3044,2.0,2.0,1.0,676.0,30.0,4.0,0.0,5.0,2.0,-1.0,12.0,2.0,2.0,6.0,3.0,66.0,201377.0,0.3137,3.0,5.0,1.0,1.0,6.0,1.0,0.3306985402558892,-1.0,0.0,-1.0,5.0,-1.0,2.0,2.0,2.0,3.0,0.326196587326002,5.0,50.0,10.0,1.0,-1.0
3.0,-1.0,0.0,15.0,1.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,-1.0,301645.0,3.0,0.0,3.0,-1.0,2.0,-1.0,60.0,2.3537,4.0,3.0,3.0,678.0,85.0,1.0,0.0,1.0,3.0,2.0,13.0,2.0,2.0,5.0,1.0,55.0,232623.0,2.1615,1.0,4.0,1.0,2.0,6.0,1.0,3.308133619119756,1.0,0.0,-1.0,4.0,-1.0,4.0,2.0,2.0,3.0,2.630240530238293,6.0,40.0,8.0,1.0,-1.0
3.0,-1.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,-1.0,301651.0,5.0,0.0,1.0,1.0,1.0,1.0,85.0,0.3325,1.0,1.0,1.0,682.0,100.0,4.0,0.0,1.0,1.0,2.0,10.0,2.0,1.0,2.0,1.0,46.0,225489.0,0.3033,1.0,3.0,1.0,3.0,1.0,2.0,0.282238165865084,1.0,0.0,-1.0,2.0,2.0,3.0,1.0,1.0,3.0,0.33055669685554,3.0,15.0,6.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,1.0,1.0,3.0,99.0,1.0,1.0,-1.0,301656.0,1.0,1.0,4.0,1.0,1.0,-1.0,60.0,1.0929,3.0,2.0,1.0,685.0,60.0,3.0,1.0,2.0,2.0,2.0,7.0,2.0,2.0,5.0,1.0,45.0,209005.0,1.0345,1.0,1.0,1.0,1.0,4.0,1.0,1.697230990677402,2.0,0.0,-1.0,3.0,-1.0,3.0,2.0,1.0,3.0,1.484002979854483,1.0,40.0,6.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,1.0,1.0,2.0,4.0,0.0,3.0,2.0,301661.0,1.0,0.0,2.0,2.0,6.0,2.0,40.0,0.5536,1.0,2.0,1.0,687.0,30.0,4.0,0.0,7.0,1.0,2.0,13.0,2.0,2.0,4.0,2.0,64.0,202899.0,0.5618,3.0,6.0,1.0,1.0,6.0,1.0,0.5336525283503689,1.0,0.0,-1.0,6.0,2.0,2.0,2.0,1.0,3.0,0.549705761266858,6.0,100.0,10.0,1.0,-1.0
3.0,-1.0,1.0,60.0,2.0,4.0,0.0,1.0,3.0,99.0,0.0,-6.0,3.0,301663.0,1.0,0.0,3.0,1.0,2.0,-6.0,40.0,1.3557,2.0,3.0,1.0,688.0,60.0,-6.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,4.0,3.0,80.0,215079.0,1.3403,3.0,1.0,0.0,2.0,-6.0,1.0,,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,1.0,3.0,1.4243906023357105,3.0,40.0,13.0,1.0,-1.0
3.0,-1.0,0.0,0.0,3.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,-1.0,301666.0,5.0,1.0,3.0,1.0,6.0,1.0,15.0,0.6538,3.0,3.0,2.0,690.0,60.0,4.0,0.0,2.0,3.0,-1.0,14.0,2.0,1.0,3.0,1.0,32.0,208170.0,0.7433,1.0,3.0,1.0,4.0,2.0,1.0,0.6801536763712687,2.0,0.0,-1.0,3.0,-1.0,3.0,1.0,2.0,3.0,0.5966220277126757,7.0,0.0,3.0,1.0,-1.0
1.0,-1.0,1.0,60.0,1.0,4.0,0.0,1.0,3.0,4.0,0.0,2.0,3.0,301669.0,6.0,0.0,2.0,-9.0,4.0,2.0,0.0,0.4671,2.0,3.0,1.0,691.0,50.0,4.0,0.0,4.0,2.0,2.0,95.0,2.0,2.0,4.0,3.0,60.0,213264.0,0.4371,3.0,6.0,0.0,2.0,6.0,1.0,0.6490053903578782,-1.0,0.0,-1.0,4.0,-1.0,1.0,2.0,1.0,3.0,0.6743892071998154,3.0,70.0,9.0,1.0,-1.0
3.0,-1.0,1.0,70.0,3.0,4.0,0.0,1.0,2.0,99.0,0.0,3.0,1.0,301670.0,1.0,0.0,2.0,2.0,7.0,2.0,15.0,1.2057,4.0,4.0,1.0,692.0,15.0,4.0,0.0,2.0,3.0,2.0,10.0,2.0,2.0,4.0,1.0,56.0,207696.0,1.2593,1.0,1.0,1.0,3.0,4.0,1.0,1.207186506912004,2.0,0.0,-1.0,6.0,2.0,3.0,2.0,1.0,3.0,1.3565486111508027,3.0,100.0,8.0,1.0,-1.0
3.0,-1.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,4.0,0.0,3.0,-1.0,301677.0,1.0,0.0,3.0,1.0,4.0,1.0,60.0,0.4203,4.0,3.0,1.0,694.0,85.0,4.0,0.0,1.0,3.0,1.0,13.0,2.0,2.0,3.0,1.0,52.0,224394.0,0.4746,3.0,1.0,1.0,2.0,4.0,1.0,0.5029653479470902,1.0,1.0,-1.0,4.0,-1.0,1.0,2.0,1.0,3.0,0.4907242580944838,6.0,15.0,7.0,1.0,-1.0
3.0,-1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,301678.0,2.0,0.0,1.0,1.0,2.0,1.0,70.0,0.6648,2.0,2.0,1.0,695.0,70.0,4.0,1.0,3.0,1.0,-1.0,11.0,2.0,2.0,4.0,3.0,66.0,217945.0,0.6646,1.0,2.0,0.0,4.0,1.0,1.0,0.7261175089013879,-1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,0.7372605685872339,2.0,15.0,10.0,1.0,-1.0
2.0,-1.0,1.0,100.0,1.0,4.0,1.0,1.0,2.0,7.0,1.0,3.0,-1.0,301679.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,0.2896,3.0,2.0,1.0,696.0,0.0,4.0,0.0,7.0,1.0,-1.0,10.0,2.0,2.0,6.0,2.0,69.0,217853.0,0.2988,3.0,1.0,1.0,1.0,7.0,1.0,0.3743902299969843,1.0,0.0,-1.0,7.0,1.0,1.0,2.0,1.0,3.0,0.3841529074876026,3.0,100.0,11.0,1.0,-1.0
2.0,-1.0,1.0,40.0,2.0,4.0,0.0,1.0,1.0,99.0,1.0,1.0,3.0,301685.0,1.0,0.0,3.0,1.0,2.0,1.0,50.0,1.3982,4.0,2.0,1.0,697.0,40.0,4.0,0.0,2.0,2.0,1.0,13.0,2.0,2.0,4.0,1.0,55.0,227096.0,1.4234,1.0,1.0,1.0,2.0,2.0,1.0,1.345969284511609,2.0,0.0,-1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.3258115128638943,6.0,50.0,8.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,1.0,1.0,2.0,6.0,0.0,3.0,-1.0,301686.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,0.7903,2.0,2.0,1.0,698.0,50.0,4.0,0.0,7.0,1.0,-1.0,10.0,2.0,2.0,6.0,2.0,52.0,210319.0,0.8301,3.0,1.0,1.0,2.0,7.0,1.0,0.868373770909949,1.0,0.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,0.8382280244940561,4.0,70.0,7.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,-1.0,301692.0,1.0,0.0,4.0,3.0,2.0,1.0,40.0,0.7293,4.0,3.0,1.0,701.0,60.0,4.0,0.0,5.0,1.0,1.0,11.0,2.0,2.0,3.0,3.0,42.0,207658.0,0.7365,1.0,1.0,1.0,2.0,2.0,1.0,0.6692150404342274,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,2.0,3.0,0.6969480651521663,5.0,30.0,5.0,1.0,-1.0
4.0,-1.0,0.0,60.0,-2.0,4.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,301695.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,0.7438,4.0,4.0,1.0,703.0,60.0,4.0,0.0,4.0,3.0,1.0,12.0,2.0,2.0,4.0,3.0,38.0,207610.0,0.7656,1.0,1.0,1.0,3.0,2.0,1.0,0.6646008843036276,-1.0,0.0,-1.0,4.0,-1.0,4.0,2.0,2.0,3.0,0.6937185780546424,6.0,0.0,3.0,1.0,-1.0
4.0,-1.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,-1.0,301697.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,0.7843,1.0,1.0,1.0,704.0,70.0,4.0,1.0,1.0,1.0,-1.0,16.0,2.0,2.0,2.0,1.0,80.0,200787.0,0.7934,1.0,1.0,1.0,3.0,1.0,1.0,0.7292078986883017,1.0,0.0,-1.0,1.0,1.0,4.0,2.0,1.0,3.0,0.7674394570384542,8.0,0.0,13.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,-1.0,0.0,1.0,3.0,99.0,0.0,-6.0,1.0,301702.0,1.0,0.0,4.0,-1.0,6.0,-6.0,70.0,1.4271,4.0,4.0,3.0,705.0,40.0,-6.0,0.0,-8.0,3.0,2.0,9.0,2.0,2.0,99.0,3.0,30.0,212742.0,1.4983,3.0,1.0,1.0,2.0,-6.0,3.0,,-1.0,0.0,-1.0,3.0,-1.0,2.0,2.0,2.0,3.0,2.068850134597324,2.0,60.0,3.0,1.0,-1.0
3.0,-1.0,1.0,15.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,301705.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,0.9276,1.0,1.0,1.0,706.0,70.0,4.0,1.0,1.0,1.0,-1.0,16.0,2.0,2.0,5.0,1.0,38.0,230870.0,0.9459,1.0,1.0,1.0,4.0,1.0,1.0,0.81090805382828,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,0.8640332566023452,8.0,0.0,4.0,1.0,-1.0
3.0,-1.0,1.0,15.0,4.0,4.0,1.0,1.0,2.0,6.0,0.0,-6.0,-1.0,301706.0,1.0,1.0,2.0,3.0,7.0,-6.0,0.0,0.7009,3.0,2.0,1.0,707.0,15.0,-6.0,0.0,5.0,1.0,-1.0,14.0,2.0,2.0,5.0,3.0,58.0,223193.0,0.6873,3.0,1.0,1.0,1.0,-6.0,1.0,,-1.0,0.0,-1.0,7.0,1.0,1.0,2.0,2.0,3.0,0.6931154362426893,6.0,70.0,8.0,1.0,-1.0
1.0,-1.0,1.0,0.0,-2.0,4.0,0.0,-9.0,-9.0,2.0,0.0,1.0,2.0,301708.0,5.0,-9.0,2.0,1.0,4.0,2.0,0.0,0.8781,1.0,4.0,1.0,709.0,100.0,4.0,0.0,3.0,2.0,-1.0,3.0,2.0,1.0,99.0,3.0,76.0,217730.0,0.721,3.0,3.0,-9.0,-2.0,4.0,1.0,1.067909145523798,-1.0,0.0,-1.0,4.0,-1.0,-9.0,1.0,1.0,3.0,1.2420482817765035,-9.0,70.0,12.0,1.0,-1.0
4.0,-1.0,1.0,20.0,4.0,4.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,301710.0,1.0,1.0,3.0,1.0,3.0,1.0,60.0,0.9038,1.0,4.0,1.0,711.0,60.0,4.0,1.0,1.0,1.0,-1.0,14.0,2.0,2.0,4.0,1.0,72.0,205317.0,0.8886,1.0,1.0,0.0,4.0,1.0,1.0,1.0233306910796356,1.0,0.0,-1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0039767955063816,7.0,15.0,11.0,1.0,-1.0
3.0,-1.0,1.0,15.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,301712.0,1.0,0.0,1.0,1.0,1.0,1.0,85.0,1.9268,1.0,1.0,1.0,712.0,60.0,4.0,0.0,2.0,1.0,-1.0,11.0,2.0,2.0,3.0,1.0,57.0,214823.0,2.1391,1.0,1.0,0.0,4.0,1.0,1.0,1.8885796856382189,2.0,0.0,-1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.9283890839772515,4.0,0.0,8.0,1.0,-1.0
3.0,-1.0,1.0,50.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,301717.0,3.0,0.0,4.0,1.0,4.0,1.0,85.0,1.1398,4.0,3.0,1.0,713.0,85.0,4.0,1.0,1.0,2.0,-1.0,9.0,2.0,2.0,99.0,1.0,39.0,221708.0,1.1249,3.0,4.0,0.0,2.0,1.0,1.0,1.1256036064258272,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.1493662065389183,3.0,40.0,5.0,1.0,-1.0
4.0,-1.0,0.0,50.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,301720.0,5.0,0.0,4.0,1.0,1.0,1.0,80.0,0.7267,4.0,1.0,1.0,714.0,85.0,4.0,0.0,1.0,1.0,-1.0,9.0,2.0,1.0,99.0,1.0,60.0,223759.0,0.6344,1.0,3.0,0.0,4.0,1.0,1.0,0.8793952508935953,1.0,0.0,-1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.9761377181782168,2.0,30.0,9.0,1.0,-1.0
1.0,-1.0,1.0,100.0,1.0,4.0,0.0,1.0,3.0,6.0,0.0,3.0,-1.0,301721.0,1.0,0.0,3.0,2.0,4.0,-1.0,0.0,0.7216,1.0,2.0,3.0,715.0,0.0,1.0,0.0,5.0,2.0,-1.0,9.0,2.0,2.0,6.0,3.0,55.0,210821.0,0.6751,3.0,2.0,1.0,1.0,4.0,3.0,1.2986877169060371,-1.0,0.0,-1.0,5.0,-1.0,1.0,2.0,1.0,3.0,0.9991096112656946,2.0,85.0,13.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,0.0,1.0,2.0,99.0,1.0,1.0,2.0,301724.0,5.0,0.0,2.0,2.0,5.0,2.0,60.0,0.4604,1.0,1.0,1.0,716.0,50.0,4.0,0.0,6.0,1.0,-9.0,14.0,2.0,1.0,4.0,2.0,64.0,206501.0,0.4386,3.0,3.0,0.0,1.0,4.0,3.0,0.5328941274869657,2.0,0.0,-1.0,7.0,1.0,3.0,1.0,1.0,3.0,0.6147690901196634,3.0,100.0,10.0,1.0,-1.0
3.0,-1.0,1.0,70.0,1.0,4.0,0.0,1.0,2.0,6.0,0.0,3.0,-1.0,301727.0,1.0,0.0,2.0,2.0,7.0,2.0,1.0,0.5772,2.0,2.0,1.0,717.0,15.0,4.0,0.0,7.0,2.0,-1.0,13.0,2.0,2.0,6.0,2.0,61.0,210135.0,0.5769,1.0,1.0,0.0,1.0,7.0,1.0,0.5960033997280545,1.0,0.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,0.5973032739589947,6.0,100.0,9.0,1.0,-1.0
3.0,-1.0,1.0,40.0,-2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,-1.0,301731.0,6.0,1.0,3.0,-1.0,1.0,1.0,85.0,0.8386,4.0,3.0,1.0,718.0,85.0,4.0,1.0,3.0,3.0,2.0,10.0,2.0,2.0,6.0,3.0,51.0,229030.0,0.7693,1.0,2.0,1.0,1.0,1.0,1.0,0.9964517596658956,-1.0,0.0,-1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0937784143881566,7.0,50.0,7.0,1.0,-1.0
2.0,-1.0,0.0,50.0,1.0,4.0,0.0,1.0,2.0,4.0,0.0,-6.0,2.0,301734.0,1.0,1.0,3.0,2.0,7.0,-6.0,30.0,0.9078,2.0,3.0,1.0,719.0,30.0,-6.0,0.0,5.0,2.0,2.0,13.0,2.0,2.0,4.0,3.0,38.0,215475.0,0.9104,3.0,1.0,0.0,3.0,-6.0,1.0,,-1.0,1.0,-1.0,6.0,2.0,2.0,2.0,2.0,3.0,0.9572228973600068,6.0,70.0,4.0,1.0,-1.0
3.0,-1.0,0.0,40.0,1.0,4.0,1.0,1.0,2.0,6.0,0.0,-6.0,-1.0,301741.0,1.0,0.0,2.0,2.0,7.0,-6.0,40.0,0.1267,2.0,2.0,2.0,720.0,0.0,-6.0,0.0,7.0,1.0,-1.0,14.0,2.0,2.0,6.0,2.0,80.0,222961.0,0.1235,2.0,1.0,0.0,1.0,-6.0,1.0,,1.0,0.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,0.1652187818251782,6.0,85.0,13.0,1.0,-1.0
3.0,-1.0,1.0,40.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,301748.0,1.0,0.0,2.0,1.0,1.0,1.0,60.0,1.116,3.0,2.0,1.0,722.0,70.0,4.0,0.0,3.0,1.0,-1.0,13.0,2.0,2.0,4.0,3.0,40.0,205287.0,1.1656,1.0,1.0,1.0,2.0,2.0,1.0,1.0379716306811106,-1.0,0.0,-1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0556142949669391,6.0,15.0,5.0,1.0,-1.0
3.0,-1.0,1.0,15.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,301749.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,0.95,1.0,1.0,1.0,723.0,70.0,4.0,1.0,3.0,1.0,-1.0,16.0,2.0,2.0,1.0,5.0,41.0,228709.0,0.9494,1.0,1.0,0.0,4.0,1.0,1.0,1.092489376167712,-1.0,0.0,-1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.056499675578371,8.0,5.0,5.0,1.0,-1.0
4.0,-1.0,1.0,15.0,1.0,4.0,0.0,-9.0,3.0,99.0,1.0,1.0,-1.0,301759.0,5.0,-9.0,2.0,1.0,4.0,-1.0,40.0,0.4019,2.0,2.0,2.0,724.0,85.0,3.0,0.0,2.0,1.0,2.0,12.0,2.0,1.0,3.0,1.0,53.0,233923.0,0.366,1.0,3.0,-9.0,1.0,4.0,1.0,0.5533719090442181,2.0,0.0,-1.0,5.0,-1.0,4.0,1.0,1.0,3.0,0.446118456192934,5.0,40.0,7.0,1.0,-1.0
4.0,-1.0,0.0,50.0,2.0,4.0,1.0,1.0,3.0,99.0,0.0,2.0,1.0,301760.0,5.0,1.0,4.0,1.0,1.0,-1.0,50.0,0.4794,2.0,4.0,3.0,725.0,50.0,1.0,0.0,5.0,2.0,1.0,9.0,2.0,2.0,99.0,3.0,24.0,221906.0,0.4672,1.0,6.0,1.0,1.0,4.0,3.0,0.7253153518010367,-1.0,0.0,-1.0,4.0,-1.0,2.0,1.0,2.0,3.0,0.5483686758243252,2.0,50.0,4.0,1.0,-1.0
3.0,-1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,301761.0,1.0,1.0,3.0,-1.0,4.0,2.0,15.0,1.1512,4.0,3.0,1.0,726.0,15.0,4.0,1.0,5.0,2.0,2.0,13.0,2.0,2.0,4.0,3.0,38.0,217358.0,1.1739,3.0,1.0,1.0,1.0,6.0,2.0,1.2504198783093523,-1.0,0.0,-1.0,6.0,2.0,3.0,2.0,1.0,3.0,1.2791043676014349,6.0,60.0,4.0,1.0,-1.0
3.0,-1.0,1.0,15.0,3.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,301766.0,1.0,1.0,2.0,1.0,6.0,1.0,60.0,1.2807,1.0,2.0,1.0,727.0,60.0,4.0,0.0,3.0,1.0,-1.0,12.0,2.0,2.0,4.0,5.0,38.0,226901.0,1.3555,1.0,1.0,0.0,4.0,1.0,1.0,1.4171450387089948,-1.0,0.0,-1.0,3.0,-1.0,4.0,2.0,1.0,3.0,1.4690656593731335,4.0,15.0,4.0,1.0,-1.0
1.0,-1.0,1.0,30.0,1.0,4.0,1.0,0.0,3.0,5.0,1.0,3.0,-1.0,301767.0,1.0,1.0,2.0,2.0,7.0,2.0,0.0,1.7779,1.0,1.0,1.0,728.0,30.0,4.0,0.0,3.0,1.0,-1.0,14.0,2.0,2.0,3.0,3.0,58.0,207184.0,1.8603,3.0,1.0,0.0,1.0,7.0,1.0,1.6257205157020018,-1.0,0.0,-1.0,5.0,-1.0,1.0,2.0,1.0,3.0,1.7598206888899708,7.0,85.0,8.0,1.0,-1.0
2.0,-1.0,0.0,60.0,1.0,4.0,0.0,1.0,2.0,99.0,0.0,3.0,2.0,301770.0,5.0,0.0,3.0,2.0,2.0,2.0,0.0,0.6341,3.0,2.0,1.0,729.0,30.0,4.0,0.0,7.0,3.0,2.0,9.0,2.0,1.0,99.0,2.0,39.0,218368.0,0.5613,3.0,3.0,0.0,1.0,7.0,1.0,0.6606112794717647,1.0,1.0,-1.0,7.0,1.0,1.0,1.0,2.0,3.0,0.8005336523187295,2.0,100.0,5.0,1.0,-1.0
3.0,-1.0,1.0,60.0,2.0,4.0,0.0,1.0,2.0,5.0,1.0,1.0,-1.0,301774.0,1.0,0.0,2.0,5.0,5.0,1.0,85.0,0.2999,3.0,2.0,1.0,730.0,40.0,4.0,1.0,6.0,1.0,-1.0,10.0,2.0,2.0,5.0,2.0,78.0,229818.0,0.3111,1.0,1.0,1.0,3.0,4.0,1.0,0.2967934953296688,2.0,0.0,-1.0,6.0,2.0,3.0,2.0,1.0,3.0,0.3133664281595616,3.0,15.0,12.0,1.0,-1.0
4.0,-1.0,0.0,50.0,-2.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,-1.0,301778.0,1.0,1.0,2.0,-1.0,2.0,1.0,70.0,0.6264,2.0,3.0,1.0,733.0,50.0,4.0,1.0,4.0,1.0,-1.0,12.0,2.0,2.0,3.0,3.0,63.0,204260.0,0.5582,1.0,1.0,0.0,2.0,1.0,1.0,0.8231079986850012,-1.0,0.0,-1.0,3.0,-1.0,4.0,2.0,1.0,3.0,0.8956495734554767,3.0,40.0,10.0,1.0,-1.0
3.0,-1.0,1.0,60.0,-2.0,4.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,301779.0,1.0,1.0,2.0,2.0,6.0,-1.0,50.0,0.4583,2.0,2.0,1.0,734.0,60.0,4.0,1.0,5.0,2.0,2.0,11.0,2.0,2.0,4.0,3.0,74.0,214205.0,0.4598,1.0,1.0,1.0,-2.0,4.0,1.0,0.6158149051973342,-1.0,0.0,-1.0,4.0,-1.0,4.0,2.0,2.0,3.0,0.4826666819931303,2.0,50.0,12.0,1.0,-1.0
